demand,fixed_time_min,episode,rgap
1300,0.5,57,-5.303854451135741
1300,0.5,58,-5.2981156344832385
1300,0.5,59,-5.355337851742255
1300,0.5,60,-5.172529980999439
1300,0.5,61,-5.1479934058043275
1300,0.5,62,-5.49493312977224
1300,0.5,63,-5.617529588012496
1300,0.5,64,-5.134478390813386
1300,0.5,65,-5.207606336805389
1300,0.5,66,-5.490603055987127
1300,0.5,67,-5.441505178508604
1300,0.5,68,-5.689749762365386
1300,0.5,69,-5.372370464256396
1300,0.5,70,-5.708720859215124
1300,0.5,71,-5.391960294826053
1300,0.5,72,-5.195117534509112
1300,1.0,0,3.369077446134974
1300,1.0,1,3.3538043957676322
1300,1.0,2,3.3738351099164143
1300,1.0,3,2.374737908904187
1300,1.0,4,4.396056520654375
1300,1.0,5,3.7107042286071055
1300,1.0,6,4.479025399413732
1300,1.0,7,4.007169369681359
1300,1.0,8,2.4592962292044915
1300,1.0,9,2.4483864274076748
1300,1.0,10,3.6905968822155995
1300,1.0,11,3.861889057487506
1300,1.0,12,2.676027999395824
1300,1.0,13,2.626185304595207
1300,1.0,14,2.794363122289302
1300,1.0,15,2.671422464959529
1300,1.0,16,3.350562742847348
1300,1.0,17,3.1381156899909244
1300,1.0,18,3.8462006997120617
1300,1.0,19,4.187020274910972
1300,1.0,20,3.506130275838025
1300,1.0,21,2.2460768754634097
1300,1.0,22,3.9693129991261373
1300,1.0,23,4.235373972446752
1300,1.0,24,3.3667960667309114
1300,1.0,25,3.2533441357501656
1300,1.0,26,0.8028279000263929
1300,1.0,27,-0.9287047390849198
1300,1.0,28,-1.387103047087725
1300,1.0,29,-2.111158063084318
1300,1.0,30,-2.5479036259172054
1300,1.0,31,-3.2657850875903707
1300,1.0,32,-3.4095949831214902
1300,1.0,33,-4.091965706869413
1300,1.0,34,-4.711980370748157
1300,1.0,35,-5.125120155583324
1300,1.0,36,-6.202117084677301
1300,1.0,37,-6.550675636985901
1300,1.0,38,-6.317095173700286
1300,1.0,39,-7.101193094767084
1300,1.0,40,-6.791277153648795
1300,1.0,41,-6.7527870006800885
1300,1.0,42,-7.2262250090640965
1300,1.0,43,-7.1081498903423705
1300,1.0,44,-7.122075824971564
1300,1.0,45,-7.645988750704171
1300,1.0,46,-7.075675046113758
1300,1.0,47,-7.4008647242239185
1300,1.0,48,-7.820268868661909
1300,1.0,49,-7.306181420496737
1300,1.0,50,-7.470791753595929
1300,1.0,51,-7.297005873152034
1300,1.0,52,-7.543510062770354
1300,1.0,53,-7.682594708923067
1300,1.0,54,-7.784079496074916
1300,1.0,55,-7.7887963288200694
1300,1.0,56,-7.825669276767676
1300,1.0,57,-7.88757210043976
1300,1.0,58,-7.9013768608436274
1300,1.0,59,-7.978444197820793
1300,1.0,60,-7.558796305672333
1300,1.0,61,-7.558681991643625
1300,1.0,62,-7.949249680852074
1300,1.0,63,-8.127253144664918
1300,1.0,64,-7.759522946308733
1300,1.0,65,-7.7919714919200205
1300,1.0,66,-7.883083263272937
1300,1.0,67,-7.941907179019944
1300,1.0,68,-8.218580892687369
1300,1.0,69,-7.86825658408445
1300,1.0,70,-8.209068291897442
1300,1.0,71,-7.943081284372819
1300,1.0,72,-7.810717033520313
1300,5.0,0,-0.10035970361724963
1300,5.0,1,-0.3519307418376523
1300,5.0,2,-0.3273840579970094
1300,5.0,3,-1.203802223082766
1300,5.0,4,0.9944654256733824
1300,5.0,5,0.08886380969044938
1300,5.0,6,0.9886651943655428
1300,5.0,7,0.35388982920621587
1300,5.0,8,-0.928586247385241
1300,5.0,9,-0.8514530088231151
1300,5.0,10,0.19506224289521343
1300,5.0,11,0.09006335706859739
1300,5.0,12,-0.8142155692091806
1300,5.0,13,-1.0657935906460092
1300,5.0,14,-0.7969823851371514
1300,5.0,15,-0.6568295662979166
1300,5.0,16,-0.5228323318426121
1300,5.0,17,-0.7423030545095493
1300,5.0,18,0.4544745472013202
1300,5.0,19,0.8048829826414361
1300,5.0,20,0.38112938008324865
1300,5.0,21,-1.1854021291033963
1300,5.0,22,-0.03846288470682284
1300,5.0,23,0.48300054801368714
1300,5.0,24,-0.6407949150195759
1300,5.0,25,-0.29725536909687383
1300,5.0,26,-2.8413849997670715
1300,5.0,27,-4.047656157919101
1300,5.0,28,-4.5952740788463
1300,5.0,29,-5.39057244790186
1300,5.0,30,-5.897737719521652
1300,5.0,31,-6.708337022776982
1300,5.0,32,-6.7523357742193
1300,5.0,33,-7.2569530543386485
1300,5.0,34,-8.07218495152376
1300,5.0,35,-8.563697814845806
1300,5.0,36,-9.176401928798104
1300,5.0,37,-9.366934439889786
1300,5.0,38,-9.297276744390008
1300,5.0,39,-10.014709858137893
1300,5.0,40,-10.047975277529208
1300,5.0,41,-10.02374966268485
1300,5.0,42,-10.287015598463066
1300,5.0,43,-10.087119213660431
1300,5.0,44,-10.253975021357892
1300,5.0,45,-10.408595737718628
1300,5.0,46,-10.155094074223198
1300,5.0,47,-10.608024354025494
1300,5.0,48,-10.625519279296432
1300,5.0,49,-10.463947466992474
1300,5.0,50,-10.541069524035107
1300,5.0,51,-10.540188383306171
1300,5.0,52,-10.57871178966986
1300,5.0,53,-10.605362368283396
1300,5.0,54,-10.773330254435376
1300,5.0,55,-10.843434626128486
1300,5.0,56,-10.72029961075891
1300,5.0,57,-10.93822072967241
1300,5.0,58,-10.847144795436789
1300,5.0,59,-11.048027007681528
1300,5.0,60,-10.639318470940072
1300,5.0,61,-10.685829914817983
1300,5.0,62,-10.992671665028814
1300,5.0,63,-10.959009311343804
1300,5.0,64,-10.734042270966508
1300,5.0,65,-10.906313658592591
1300,5.0,66,-11.011530352152105
1300,5.0,67,-11.08138043267974
1300,5.0,68,-11.253486836079478
1300,5.0,69,-11.01666538516114
1300,5.0,70,-11.276210403879547
1300,5.0,71,-11.047507745192142
1300,5.0,72,-11.109854493793058
1300,30.0,0,-0.7864659679224402
1300,30.0,1,-1.104896459157947
1300,30.0,2,-0.759994874440723
1300,30.0,3,-1.946830152127807
1300,30.0,4,-1.2175397687832192
1300,30.0,5,0.20444477909726533
1300,30.0,6,0.5474420256450124
1300,30.0,7,0.07811495674939571
1300,30.0,8,-1.1049988513229045
1300,30.0,9,-0.6566843167677918
1300,30.0,10,0.9240731867891818
1300,30.0,11,0.21058838699080282
1300,30.0,12,-1.3602701147829839
1300,30.0,13,-0.7664326553246089
1300,30.0,14,-1.3449458665826166
1300,30.0,15,-0.8870343202114843
1300,30.0,16,-0.9820676293290368
1300,30.0,17,-1.5665627316688568
1300,30.0,18,-0.07111177766222067
1300,30.0,19,0.04992408972713725
1300,30.0,20,-1.1811948965815366
1300,30.0,21,-1.8888192289060401
1300,30.0,22,-0.0858116336416879
1300,30.0,23,-0.016557795811443246
1300,30.0,24,-0.32082817009745285
1300,30.0,25,-1.1060133174498001
1300,30.0,26,-3.6584839872069925
1300,30.0,27,-3.897786237567369
1300,30.0,28,-5.311968630290575
1300,30.0,29,-5.845691361348173
1300,30.0,30,-5.831098282673912
1300,30.0,31,-6.774522214696908
1300,30.0,32,-6.579637698160658
1300,30.0,33,-7.713650629960061
1300,30.0,34,-8.476854292797945
1300,30.0,35,-8.804096594616542
1300,30.0,36,-9.501675151716169
1300,30.0,37,-9.772136860067764
1300,30.0,38,-9.556529231576313
1300,30.0,39,-10.328189305044692
1300,30.0,40,-10.347375414164226
1300,30.0,41,-10.375567442095074
1300,30.0,42,-10.882881051534923
1300,30.0,43,-10.68024074532989
1300,30.0,44,-10.459751977252157
1300,30.0,45,-10.625635288317499
1300,30.0,46,-10.456518476186572
1300,30.0,47,-10.758366615962975
1300,30.0,48,-10.986036722525984
1300,30.0,49,-10.98695189504232
1300,30.0,50,-10.946552737690386
1300,30.0,51,-10.998983641005196
1300,30.0,52,-11.0692982031041
1300,30.0,53,-11.230311697769576
1300,30.0,54,-11.29321930879761
1300,30.0,55,-11.4266779516052
1300,30.0,56,-11.044282212186218
1300,30.0,57,-11.3973673325042
1300,30.0,58,-11.486176628684259
1300,30.0,59,-11.365061165898693
1300,30.0,60,-11.083886211705146
1300,30.0,61,-11.243599104734434
1300,30.0,62,-11.17670166891272
1300,30.0,63,-11.341390230362258
1300,30.0,64,-11.41642972932893
1300,30.0,65,-11.230540683091634
1300,30.0,66,-11.422348689441048
1300,30.0,67,-11.660427293339644
1300,30.0,68,-11.698322834718077
1300,30.0,69,-11.377616806310996
1300,30.0,70,-11.721977620190602
1300,30.0,71,-11.560953876798077
1300,30.0,72,-11.456649053089599
1550,0.5,0,11.619412707363768
1550,0.5,1,13.255561300084883
1550,0.5,2,14.761447541264602
1550,0.5,3,12.661548812743764
1550,0.5,4,11.50071377161377
1550,0.5,5,10.139454476720786
1550,0.5,6,14.472109223297078
1550,0.5,7,10.94086984651868
1550,0.5,8,11.2249442471094
1550,0.5,9,12.377006402295642
1550,0.5,10,11.208746374784576
1550,0.5,11,13.595830834669332
1550,0.5,12,8.52435237173606
1550,0.5,13,13.571250118667502
1550,0.5,14,13.76664710019847
1550,0.5,15,12.124916564442078
1550,0.5,16,9.574726275574044
1550,0.5,17,11.410318330483898
1550,0.5,18,11.946239331189421
1550,0.5,19,12.608864164103986
1550,0.5,20,11.485318827651781
1550,0.5,21,12.525742614130293
1550,0.5,22,12.54128444463139
1550,0.5,23,12.831115729779391
1550,0.5,24,11.838355889235652
1550,0.5,25,10.142701540048439
1550,0.5,26,7.975737122735838
1550,0.5,27,8.342840498782559
1550,0.5,28,6.119490344378144
1550,0.5,29,7.810134823485979
1550,0.5,30,5.764290603791699
1550,0.5,31,6.292087875373873
1550,0.5,32,3.675537326191459
1550,0.5,33,4.74480004471111
1550,0.5,34,5.341848142198806
1550,0.5,35,2.8926627445358646
1550,0.5,36,2.32146477832769
1550,0.5,37,3.40115077456271
1550,0.5,38,2.0982466358029543
1550,0.5,39,2.757655723135475
1550,0.5,40,2.312958023951086
1550,0.5,41,1.9848808057425775
1550,0.5,42,1.5165130937057614
1550,0.5,43,2.0743424505683876
1550,0.5,44,0.2957722229186658
1550,0.5,45,1.1521035238559256
1550,0.5,46,-0.11775289513474778
1550,0.5,47,0.9830874897615274
1550,0.5,48,0.13429061257372435
1550,0.5,49,1.5367182097556815
1550,0.5,50,1.3597577923160438
1550,0.5,51,1.3366221538817566
1550,0.5,52,0.2563443218201455
1550,0.5,53,1.6240532445621787
1550,0.5,54,0.5722895260753212
1550,0.5,55,1.2631457237880908
1550,0.5,56,0.16411083182031352
1550,0.5,57,1.90764635686616
1550,0.5,58,1.1858598405561054
1550,0.5,59,0.6990918805600453
1550,0.5,60,0.34455490182552134
1550,0.5,61,-0.6281990709727732
1550,0.5,62,-0.185597039355156
1550,0.5,63,0.43788072791977634
1550,0.5,64,-0.9684335598203673
1550,0.5,65,-0.8686112756665016
1550,0.5,66,0.5007521737043604
1550,0.5,67,0.19520001712617205
1550,0.5,68,-0.14940410337620774
1550,0.5,69,-0.7469333619234911
1550,0.5,70,-0.7286558679056938
1550,0.5,71,1.0222429946382736
1550,0.5,72,-0.3650042320997345
1550,0.5,73,1.2088127118508796
1550,0.5,74,-0.42981175673010263
1550,0.5,75,-0.35820743354774176
1550,0.5,76,-0.3679022435249099
1550,0.5,77,-0.3452534183226028
1550,0.5,78,-1.1054542070465923
1550,0.5,79,-0.41033952160299936
1550,0.5,80,-1.3042382036098028
1550,1.0,0,8.173198342534667
1550,1.0,1,10.006353474966046
1550,1.0,2,11.30764463506634
1550,1.0,3,9.563185157389285
1550,1.0,4,8.181853065203459
1550,1.0,5,6.756647284111074
1550,1.0,6,10.844682379496295
1550,1.0,7,7.896127516047946
1550,1.0,8,7.572414357558197
1550,1.0,9,8.797462298562767
1550,1.0,10,8.016776500555052
1550,1.0,11,10.217088353205291
1550,1.0,12,5.186191702830364
1550,1.0,13,10.403607882854574
1550,1.0,14,9.93005736693215
1550,1.0,15,8.969875403510171
1550,1.0,16,6.294067001198216
1550,1.0,17,8.074094975989908
1550,1.0,18,8.493247347135915
1550,1.0,19,9.026218150396579
1550,1.0,20,7.876366192289385
1550,1.0,21,9.228453565377832
1550,1.0,22,9.168511243497221
1550,1.0,23,9.337449399250925
1550,1.0,24,8.31721900567715
1550,1.0,25,7.045085939997275
1550,1.0,26,4.732886137717158
1550,1.0,27,5.30652630978124
1550,1.0,28,3.1973265529906723
1550,1.0,29,4.545192095089278
1550,1.0,30,2.6547700485979617
1550,1.0,31,3.163496619445378
1550,1.0,32,0.7692747432425732
1550,1.0,33,1.1654077244841963
1550,1.0,34,2.1880947446970804
1550,1.0,35,0.04729043286574212
1550,1.0,36,-0.7437351910861096
1550,1.0,37,-0.034947583236335185
1550,1.0,38,-1.2006259137357618
1550,1.0,39,-0.5318112849499755
1550,1.0,40,-0.38359055321337093
1550,1.0,41,-1.5002919919499889
1550,1.0,42,-2.0687962949691237
1550,1.0,43,-1.282650582811514
1550,1.0,44,-2.768186397354756
1550,1.0,45,-2.2992493806221375
1550,1.0,46,-3.337637221928265
1550,1.0,47,-2.628777479502499
1550,1.0,48,-3.3366573721027395
1550,1.0,49,-1.8643274753927463
1550,1.0,50,-1.8780636316691242
1550,1.0,51,-2.1045841478302796
1550,1.0,52,-3.1264857603674847
1550,1.0,53,-2.2866384095198016
1550,1.0,54,-2.7688497189164343
1550,1.0,55,-2.135686475793309
1550,1.0,56,-3.5822173201376795
1550,1.0,57,-1.561495375581352
1550,1.0,58,-2.4776135634787844
1550,1.0,59,-2.3668224872682013
1550,1.0,60,-3.3175531079107685
1550,1.0,61,-3.7389463906838527
1550,1.0,62,-3.7581947467830332
1550,1.0,63,-2.76208474679872
1550,1.0,64,-3.8823012121918956
1550,1.0,65,-4.2527768113428595
1550,1.0,66,-2.7640585518015666
1550,1.0,67,-3.3561867598209005
1550,1.0,68,-3.57015014890544
1550,1.0,69,-4.239019197888595
1550,1.0,70,-3.7895235371956506
1550,1.0,71,-2.0891536182230457
1550,1.0,72,-3.4947305019248165
1550,1.0,73,-2.0498638618163434
1550,1.0,74,-3.8858860875737915
1550,1.0,75,-4.170106738580678
1550,1.0,76,-3.755782438438705
1550,1.0,77,-3.478992086125001
1550,1.0,78,-4.353761379286049
1550,1.0,79,-3.6484497385755237
1550,1.0,80,-4.504500534435576
1550,5.0,0,4.503183203727239
1550,5.0,1,6.155000641046883
1550,5.0,2,7.09854066315117
1550,5.0,3,5.750133617149718
1550,5.0,4,4.567510099523842
1550,5.0,5,3.123286606429133
1550,5.0,6,6.883337136141167
1550,5.0,7,4.026441492925724
1550,5.0,8,3.6708997464447024
1550,5.0,9,4.936392990017998
1550,5.0,10,4.180183928502962
1550,5.0,11,6.529298696348963
1550,5.0,12,2.0225555130763477
1550,5.0,13,6.046292168260436
1550,5.0,14,6.782161740225975
1550,5.0,15,4.871724812554945
1550,5.0,16,2.800011493902197
1550,5.0,17,4.232730499706474
1550,5.0,18,4.572437062002081
1550,5.0,19,5.248652957401294
1550,5.0,20,4.269067244666238
1550,5.0,21,5.285368552815268
1550,5.0,22,5.0545773149871565
1550,5.0,23,4.876079152525651
1550,5.0,24,4.262380040855541
1550,5.0,25,3.4133996183280018
1550,5.0,26,1.1231973096889787
1550,5.0,27,1.5484353326972997
1550,5.0,28,-0.5085890508312081
1550,5.0,29,1.4276325482438184
1550,5.0,30,-1.497903296351799
1550,5.0,31,-0.36229118616851397
1550,5.0,32,-2.283070889745331
1550,5.0,33,-2.5718728704074922
1550,5.0,34,-1.8528764942356835
1550,5.0,35,-3.340065535914865
1550,5.0,36,-4.156982050450763
1550,5.0,37,-3.9742723459664493
1550,5.0,38,-4.935405906770511
1550,5.0,39,-4.612114869482381
1550,5.0,40,-4.6751651257615805
1550,5.0,41,-5.652061765026822
1550,5.0,42,-6.226438693078667
1550,5.0,43,-5.949309552306007
1550,5.0,44,-6.865875049837639
1550,5.0,45,-6.591689989298787
1550,5.0,46,-7.684023570021811
1550,5.0,47,-6.981843974472836
1550,5.0,48,-7.363899155603841
1550,5.0,49,-6.628066262148975
1550,5.0,50,-6.643969453922165
1550,5.0,51,-7.014178565502327
1550,5.0,52,-7.560877741005981
1550,5.0,53,-6.8547654649580485
1550,5.0,54,-7.3153878632476355
1550,5.0,55,-7.1428279305022295
1550,5.0,56,-8.12907705752222
1550,5.0,57,-6.808571101245025
1550,5.0,58,-7.432321345494828
1550,5.0,59,-7.475602389989063
1550,5.0,60,-8.013598486966055
1550,5.0,61,-8.889338191698032
1550,5.0,62,-8.428414282030966
1550,5.0,63,-7.667016310402178
1550,5.0,64,-8.96332339110309
1550,5.0,65,-8.823784267548143
1550,5.0,66,-7.821291569987192
1550,5.0,67,-8.262033529028907
1550,5.0,68,-8.540642146241083
1550,5.0,69,-8.858819993544355
1550,5.0,70,-8.955465933184055
1550,5.0,71,-7.653748995022915
1550,5.0,72,-8.61888097433066
1550,5.0,73,-7.35762354798122
1550,5.0,74,-9.175893759709615
1550,5.0,75,-8.578522230277636
1550,5.0,76,-8.656900273196946
1550,5.0,77,-8.568985345019502
1550,5.0,78,-9.066465906638504
1550,5.0,79,-8.824281781411958
1550,5.0,80,-9.478463026960805
1550,30.0,0,2.011772042090588
1550,30.0,1,4.105247455808579
1550,30.0,2,0.7287011846483391
1550,30.0,3,4.621289779620535
1550,30.0,4,3.484069404211096
1550,30.0,5,1.4927769652534695
1550,30.0,6,5.925105257797963
1550,30.0,7,2.6487663594212103
1550,30.0,8,0.12712769636389645
1550,30.0,9,2.983548876898132
1550,30.0,10,1.4385710112285013
1550,30.0,11,2.81190152421368
1550,30.0,12,0.6539207348821873
1550,30.0,13,1.766790164083547
1550,30.0,14,6.427581041421167
1550,30.0,15,3.0617465864622257
1550,30.0,16,1.0944463974228011
1550,30.0,17,1.5321330207907558
1550,30.0,18,4.572739204552171
1550,30.0,19,1.7352398479462294
1550,30.0,20,2.2024131493716617
1550,30.0,21,3.6626561149386685
1550,30.0,22,3.376031558803726
1550,30.0,23,3.797480198073426
1550,30.0,24,2.9945873184793785
1550,30.0,25,0.9626151016891481
1550,30.0,26,0.2956670849955055
1550,30.0,27,-0.06295291615998895
1550,30.0,28,-1.7510851756774064
1550,30.0,29,-3.429324869091378
1550,30.0,30,-2.512617192584794
1550,30.0,31,-2.080405678336472
1550,30.0,32,-3.573188251619899
1550,30.0,33,-4.039556551705989
1550,30.0,34,-5.276730195690468
1550,30.0,35,-4.366941879266187
1550,30.0,36,-5.744964864894866
1550,30.0,37,-6.477964295792173
1550,30.0,38,-6.152923809582267
1550,30.0,39,-6.792043443206658
1550,30.0,40,-6.655176379334135
1550,30.0,41,-6.9373017095417655
1550,30.0,42,-8.347084524474083
1550,30.0,43,-8.055287161700555
1550,30.0,44,-7.424639772008634
1550,30.0,45,-8.325801690747435
1550,30.0,46,-9.643703620332431
1550,30.0,47,-9.345106662724152
1550,30.0,48,-8.854609461868336
1550,30.0,49,-8.428083596175082
1550,30.0,50,-9.437434954134362
1550,30.0,51,-8.727287374948695
1550,30.0,52,-9.794014748910005
1550,30.0,53,-10.731675901311137
1550,30.0,54,-9.932141835237045
1550,30.0,55,-8.991915358717547
1550,30.0,56,-10.95142151717727
1550,30.0,57,-10.271635416651659
1550,30.0,58,-9.89052742428895
1550,30.0,59,-9.680110330244556
1550,30.0,60,-10.511929898386747
1550,30.0,61,-10.195018554209792
1550,30.0,62,-10.71442958489623
1550,30.0,63,-10.514620834627054
1550,30.0,64,-10.521855029970183
1550,30.0,65,-10.237651411798637
1550,30.0,66,-9.738464916269656
1550,30.0,67,-10.089383272736423
1550,30.0,68,-10.259237049856187
1550,30.0,69,-10.811617958608558
1550,30.0,70,-10.667609085001677
1550,30.0,71,-10.633442455187586
1550,30.0,72,-10.712879343037944
1550,30.0,73,-10.79988160123712
1550,30.0,74,-10.461764685276293
1550,30.0,75,-10.450369983475236
1550,30.0,76,-10.405597681147812
1550,30.0,77,-11.143772587850455
1550,30.0,78,-10.982046332133619
1550,30.0,79,-10.9585658880295
1550,30.0,80,-10.611290105518199
2000,0.5,0,21.310863130866604
2000,0.5,1,23.18390048870487
2000,0.5,2,55.54895691824733
2000,0.5,3,18.176565043285244
2000,0.5,4,24.156056520158433
2000,0.5,5,23.885435106773656
2000,0.5,6,15.530264547947198
2000,0.5,7,32.62377868121802
2000,0.5,8,31.98798468560214
2000,0.5,9,41.891531876445114
2000,0.5,10,28.19171362563401
2000,0.5,11,19.72550025908763
2000,0.5,12,27.73596852689196
2000,0.5,13,16.930659698776154
2000,0.5,14,21.049332762532757
2000,0.5,15,23.86730425939144
2000,0.5,16,78.57145430515638
2000,0.5,17,34.84589877462257
2000,0.5,18,24.857940399481617
2000,0.5,19,26.667580209431723
2000,0.5,20,22.51230418922258
2000,0.5,21,20.501709762516988
2000,0.5,22,32.51783792284935
2000,0.5,23,22.446839510872
2000,0.5,24,23.786544043179646
2000,0.5,25,15.645876288596527
2000,0.5,26,14.25218699311254
2000,0.5,27,15.47275829814175
2000,0.5,28,11.71570681568395
2000,0.5,29,9.46687510650089
2000,0.5,30,9.736755015866656
2000,0.5,31,7.233446386766761
2000,0.5,32,7.629501075589001
2000,0.5,33,8.760062308658432
2000,0.5,34,9.647683580929211
2000,0.5,35,7.0255905778650245
2000,0.5,36,7.427251392598221
2000,0.5,37,4.376583276964079
2000,0.5,38,8.900381627448763
2000,0.5,39,4.240475135560613
2000,0.5,40,1.6916043978029531
2000,0.5,41,7.463301161169684
2000,0.5,42,2.5409219996716885
2000,0.5,43,3.11351603246486
2000,0.5,44,6.25644759128282
2000,0.5,45,1.4909443258640094
2000,0.5,46,4.298277519157277
2000,0.5,47,1.8926631005357302
2000,0.5,48,1.9060242708537278
2000,0.5,49,1.320964332817762
2000,0.5,50,2.7970007678191475
2000,0.5,51,5.749998537769892
2000,0.5,52,2.877113713982765
2000,0.5,53,3.611253097097499
2000,0.5,54,3.4213701574121846
2000,0.5,55,1.6431368295990738
2000,0.5,56,0.09792106641948067
2000,0.5,57,1.6856510358608863
2000,0.5,58,0.9832530830616698
2000,0.5,59,2.054931419252262
2000,0.5,60,2.0142354158436815
2000,0.5,61,0.8839552912938882
2000,0.5,62,1.5669857627291228
2000,0.5,63,1.3041519151156897
2000,0.5,64,0.5057369923993379
2000,0.5,65,0.8954834745810589
2000,0.5,66,-0.9503836925745869
2000,0.5,67,0.6239102868941967
2000,0.5,68,1.748362502974331
2000,0.5,69,-0.3654193003284228
2000,0.5,70,0.8236880534310678
2000,0.5,71,0.6039391832440134
2000,0.5,72,-0.38586407625739916
2000,0.5,73,0.09618369443695889
2000,0.5,74,1.3620466351877105
2000,0.5,75,0.5690777971454245
2000,0.5,76,1.017969562677109
2000,0.5,77,0.6208321830839587
2000,0.5,78,1.5007717392542201
2000,0.5,79,-0.4088783706830961
2000,1.0,0,16.837294493974493
2000,1.0,1,19.627657853643406
2000,1.0,2,51.05441055546957
2000,1.0,3,14.65056711790236
2000,1.0,4,20.35029261121761
2000,1.0,5,20.3789405168575
2000,1.0,6,11.669524702831776
2000,1.0,7,28.863301241638485
2000,1.0,8,28.103315765914626
2000,1.0,9,37.439426425561464
2000,1.0,10,24.4603956587302
2000,1.0,11,15.890532649163694
2000,1.0,12,23.471724381784835
2000,1.0,13,13.260562629030318
2000,1.0,14,17.009613289108884
2000,1.0,15,19.4287987202713
2000,1.0,16,72.33590793707837
2000,1.0,17,30.57825041485055
2000,1.0,18,20.558561053707763
2000,1.0,19,22.49260899335882
2000,1.0,20,18.393606438633654
2000,1.0,21,16.745044598621618
2000,1.0,22,28.832613729284173
2000,1.0,23,18.47551137088552
2000,1.0,24,19.965910758843062
2000,1.0,25,12.098510240742629
2000,1.0,26,10.84566972220928
2000,1.0,27,11.980415639577894
2000,1.0,28,8.22531182541017
2000,1.0,29,6.09099475470968
2000,1.0,30,6.083575711580687
2000,1.0,31,4.3025775338335706
2000,1.0,32,4.493110617011203
2000,1.0,33,5.438788195458607
2000,1.0,34,6.251034913609459
2000,1.0,35,3.2543120128418237
2000,1.0,36,4.329692622359717
2000,1.0,37,1.5634435175459953
2000,1.0,38,5.714561688842319
2000,1.0,39,1.2400767325084339
2000,1.0,40,-1.117600675419447
2000,1.0,41,3.359916014846657
2000,1.0,42,-0.4631461814180302
2000,1.0,43,0.4214871910663549
2000,1.0,44,2.7902328285183833
2000,1.0,45,-1.0900753796256033
2000,1.0,46,0.721197928672963
2000,1.0,47,-0.6886979507898322
2000,1.0,48,-0.7611103512188166
2000,1.0,49,-1.4796731542639838
2000,1.0,50,-0.278129277166934
2000,1.0,51,2.591097503362175
2000,1.0,52,-0.2153365933607126
2000,1.0,53,0.43356016432776506
2000,1.0,54,0.5030229359761687
2000,1.0,55,-1.7569942210735414
2000,1.0,56,-2.824621066090132
2000,1.0,57,-1.4924336736993598
2000,1.0,58,-1.4643236918421554
2000,1.0,59,-0.7708411202868685
2000,1.0,60,-1.0442232367074966
2000,1.0,61,-1.8865011093274306
2000,1.0,62,-0.8258517932546524
2000,1.0,63,-1.634410423349578
2000,1.0,64,-2.423533490783115
2000,1.0,65,-2.1379190079410386
2000,1.0,66,-3.4126013207242045
2000,1.0,67,-2.2393463450173656
2000,1.0,68,-0.8688417654902666
2000,1.0,69,-3.0056870229001857
2000,1.0,70,-1.8381413935219069
2000,1.0,71,-1.9791339797026422
2000,1.0,72,-2.84847806018367
2000,1.0,73,-2.400167258984062
2000,1.0,74,-1.5213161481360582
2000,1.0,75,-1.9576609326230485
2000,1.0,76,-1.6589450430353807
2000,1.0,77,-1.745905785852904
2000,1.0,78,-0.9239158692334262
2000,1.0,79,-3.1199381634937917
2000,5.0,0,12.645519310727263
2000,5.0,1,14.332348714198101
2000,5.0,2,43.71702212418514
2000,5.0,3,9.053575001252497
2000,5.0,4,15.686588709189344
